Page,,Amount,Taxes,Cost Total,,,Value,Cost,Paid,Remaining,Pending,Payment
50,"1,029. Decorative shelf / ledge 1.00 EA 47.0",§221,$49.21,Tyl Avg.,$4.45,$14.76,,30.00,$34.45,$0.00,,
50,APPLIANCES/ELECTRONICS,,,,,,,,,,,
50,"1,030. Window ait 9275.0",$12.96,$287.96,Avg.,,$172.78,,$0.00,,50.00,,
50,"1,031. Air Air cleaner 1.00 EA $130.00",$6.13,$136.13,Syl Ave,M404,$95.29,,50.00,40.84,90.0,,
50,"1,032. Humidifier EA $62.00",$2.92,$64.92,,=. $19.48,,,$0.00,$19.48,$0.00,,
50,"1,033. Cell phone",$13.05,$290.05,Ave JSy,$116.02,$174.03,,$0.00,St16.02,$0.00,,
50,1034. Cell phone charger 100 BA $22.00,$1.04,$23.04,2yf Ave.,,$18.43,,$0.00,,,,
50,1035. iPad,,,,,DOCUMENTATI,,$0.0,,$0.00,,
50,,,,,,OX,,,,,,
50,"1,036. Laptop/Notebook computer - Less",,,,,DOCUMENTATI,,$0.00,80.00,50.0,,
50,than 15 inch,,,,,ON,,,,,,
50,"1,037. Laptop/Notebook computer - 15",,,,,DOCUMENTATI,,$0.00,,$0.00,,
50,inch and above,,,,,ON,,,,,,
50,"1,038. - LCD / LED-LCD 30-39 in 1.00 EA $190.00",$8.95,$198.95,Gy! Ave,$119.37,$79.38,$366.48,$0.00,$0.00,$286.90,,
50,Vizio,,,,,,,,,,,
50,Orig. Desc. - TY -LCD / LED-LCD 30-39 an.,,,,,,,,,,,
50,"1,039. TV - LCD / LED-LCD 40-49 in. 1.00 BA $335.00",$13.79,$350.79,Ave,$70.16,$280.63,$513.08,$0.00,$0.00,932.45,,
50,Hisense,,,,,,,,,,,
50,Orig. - TV - LCD LED-LCD 40-49 in.,,,,,,,,,,,
50,"1,040. Headphones - Beats $199.95",$9.42,$209.37,,$31.40,$177.97,,$0.00,$31.40,$0.00,,
50,"Orig, « Headphones",,,,,,,,,,,
50,-wireless/MT293/silver,,,,,,,,,,,
50,"1,041. DVD player 1.00 EA $46.0",$2.17,"8, 7 08",y/ Avg.,$3.85,4432,,$0.00,$3.85,$0.00,,
50,"1,042. Speaker package",,,,,DOCUMENTATI,,$0.00,$0.00,$0.00,,
50,,,,,,ON,,,,,,
50,"1,043, Alarm clock / Clock radio $32.00",Si5l,$33.51,Ave. /l0y,$23.46,$10.05,,$0.00,§23.46,$0.00,,
50,"1,044. Surge protector $30.00",,,Ave /l0y,$12.%,$18.85,,$0.00,$12.56,$0.00,,
50,"1,045. Cordless phone 1.00 EA $75.00",$3.53,$78.53,6y/ Avg,47.12,,,$0.00,47.12,$0.00,,
50,"HEALTH & BEAUTY AIDS, COSMETICS, ETC.",,,,,,,,,,,
50,"1,046. Perfume / Cologne 6.00 EA $720.00",$3393,$753.93,,,$376.96,,$0.00,$376.97,$0.00,,
50,"1,047. Prescription glasses (Frames only) $320.0",$15.08,$335.08,,$167.4,$167.54,,$0.00,$167.4,$0.00,,
50,"1,048. Makeup - foundation (enter price) 2.00 EA $150.00",$7.07,$157.07 0.75,yl,,$78.53,,$0.00,$18.54,$0.0,,
50,"1,049. Makeup - blush (enter price) 5.00 BA $75.00",$3.53,$78.53 0.75,,$39.27,539.26,,$0.00,$39.27,80.00,,
50,The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
50,* amount is part of current payment,,,,,,,,,,,
50,© indicates depreciation is non-recoverable,,,,,,,,,,,
50,5154K577),,,,,,,,Page:52,,,
51,,,,,,,,—,,"——,",,
51,,,,,,,Actual,,,,,
51,Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,,,
51,Amount,Taxes,Cost Totel Age,/ Cond. / Life,Deprecistion,Value,Cost w/Tax,Paid,Remaining,Pending,Payment,
51,"1,050. Makeup - eye shawdow (enter 10.00 EA $140.0",$6.60,$146.60,125,$73.30,$73.30,,$0.00,$73.30,,$0.00,
51,price),,,,,,,,,,,
51,"1,051. Makeup - eye liner (enter price) 5.00 EA $89.00",S419,0.75,yl,,,,,46.60,,$0.00,
51,"1,052. Makeup - lipstick (enter price) 30.00 EA $350.10",$16.50,$366.60,Ave /ly,$183.30,$183.30,,$0.00,$183.30,,$0.00,
51,"1,053. Makeup - bronzer (enter price) $25.00",$1.18,$26.18 0.25,y/ Ave. /I y,%.55,$19.63,,$0.00,$6.55,,$0.00,
51,"1,054, Makeup - skincare, facecream, 1.00 EA $250.00",$11.78,0.5,,,$130.89,,$0.00,$130.89,,$0.00,
51,"facewash, lotions (enter price)",,,,,,,,,,,
51,"1,055. Makeup - facemask (enter price) 3.00 EA $120.00",$5.65,$125.65 0.5,yf,$62.83,$62.82,,$0.00,$62.83,,$0.00,
51,"1,056. Makeup - hair products (enter 4.00 EA $350.00",$16.49,$366.49,y/ Avg.,$58.64,$307.85,,$0.00,$58.64,,$0.00,
51,price),,,,,,,,,,,
51,"1,057. Hair brush / Comb 5.00 EA $75.00",$3.53,$78.53 35,Avg./Sy,$5497,923.56,,$0.00,,,$0.00,
51,"1,058. Hair clip / Headband 30.00 EA",$14.14,$314.14,Zyl Avg.,$62.83,$25131,,$0.00,S283,,$0.00,
51,"1,059. Clothes hanger - 10 pk. 12.00 EA 554.00",$2.54,,Tyl Avg.,$39.58,$16.96,,$0.00,$39.58,,90.0,
51,"Subtotals $19,985.05",$941.68,"$20,926.73",,"$8,202.95","$12,723.78",,$0.00,"$8,013.42",,$519.35,
51,Downstairs Studio - Edith -,,,,,,,,,,,
51,Womens's Clothing-Edith,,,,,,,,,,,
51,WOMEN'S UNDERGARMENTS AND SLEEPWEAR,,,,,,,,,,,
51,"COVERAGE B - PERSONAL PROPERTY - 4 FIRE, LIGHTNING, & REMOVAL",,,,,,,,,,,
51,"1,060. Intimates - Briefs / Panties - 70.00 EA $350.0",,$366.49,Avg By,2432,$122.17,,$0.00,$244.32,,$0.00,
51,Ladies’,,,,,,,,,,,
51,"1,061. Intimates - Bra - Ladies’ 20.00 EA",$18.85,,By,$279.24,$139.61,,$0.00,$279.24,,$0.00,
51,"1,062. Intimates - Slip - Ladies’ 4.00 EA $110.00",$5.18,$115.18,Ave. By,$16.8,$38.49,,$0.00,$76.78,,50.00,
51,"1,063. Intimates - Enhancers / Shapers - 8.00 EA 2207.2",$9.80,217.2,By,,,,$0.00,$174.18,,80.00,
51,Ladies’,,,,,,,,,,,
51,1064. Intimates - Lingerie Teddy - 6.00 EA $345.00,$16.26,$361.26,By,$239.01,$12.28,,$0.00,$289.01,,50.0,
51,"1,065. Intimates - Camisole / Cami / $14.9",$6.83,$151.82,2ylAve By,,§50.61,,$0.00,$101.21,,50.00,
51,Ladies,,,,,,,,,,,
51,"1,066. Socks - 6 pair - Ladies’ 8.00EA 9282.00",$13.29,$295.29 0.17,By,,,,$0.00,$0.00,,50.0,
51,"1,067. Sleepwear / Pajamas - Ladies’ 3.00 EA §239.85",$1130,251.15 0.58,y/ Avg. B y,48.55,$202.60,,$0.00,,,50.00,
51,"1,068. Robe - Ladies’ 1.00 EA $97.0)",,$102.09,Above Avg. By,,$61.25,,$0.00,,,50.00,
51,WOMEN'S CLOTHING,,,,,,,,,,,
51,"1,069. Swimwear / Bathing suit / Bikini - $999.0)",,"$1,047.02",lyfAve By,$130.88,$916.14,,$0.00,$130.88,,$0.0,
51,Ladies,,,,,,,,,,,
51,"1,070. Dress - Ladies’ 25.00 EA $625.00",$29.45,$654.45,By,$3273,$327.22,,$0.00,$327.3,,80.00,
51,Dress - Prom / Formal - Ladies’ - 5.00 EA $625.00,929.45,$654.45,Syl Avg By,400.,$245.41,,$0.00,5409.04,,$0.00,
51,Premium grade,,,,,,,,,,,
51,* The amount of RC Benefits remaining and/or paid is subject to poticy limitations.,,,,,,,,,,,
51,* amount is part of current payment,,,,,,,,,,,
51,© indicates depreciation is non-recoverable,,,,,,,,,,,
52,,,,,,,,,,,si,<>
52,,,,,,,,,,,,"jo wed si ,"
52,,,,,,,,,0},yoafqns pred,so/pue,
52,005,,,,,,,,OTIS,,-,
52,,,wos,,,Ag Bay,,,,,,
52,,,,,,,,,,,M4 SHPE] +,
52,,,,,,,,ols,,,MJ,-
52,000s,OL'9LIS,,06365,,,,,,,,- 1292]
52,,,Wes,,,Ay,,LOLS,,,,
52,,,,,,,,353),,,,/
52,,8),,,,,,,,,,- “180
52,,,,,,,,,,,,-
52,,,,,,,,,,,,0)
52,,,ones,,,,,,,,,“99
52,,,,,,,,,,,,-
52,,,,,|,A,,,,,,
52,W005,,ones,,,,ATE,9125,Os,YA,,- -
52,,,,,,A,,,,OVI,MS 3),=
52,W005,,,,,,,09018,,,oy,
52,woes,,,,,,,,,,,- “7301
52,wos,069,wes,IS,,Ky Bay jhe,,,,,,-
52,Wes,,,88516,,Ky Bay,Is,$0,,¥3 0051,,
52,Wes,,000s,,,,9098,,,¥1007,,
52,,,,,Lvs:,Ag Bay,,wes,,,,-
52,wos,,,,,,,,,VA,,
52,wos,,W005,11%,=,,,,Mes,,,
52,,,,,,Agy Bay,,SS),,,,-
52,,IT6ES,000s,,IT6ES-,Ay,,(875,,,,-
52,,,,,,,,L782,«=,,,
52,,,,,,,,,,,-,
52,,,,,,,,,,,,pue
52,,,W0s,,,,,,,,=,
52,,,——,,,,,,,,,
53,,,,,,,,,,,,si
53,,,,,,,,,,,,
53,,,,,,,,,,,si pred,
53,,,0008,,,,,,,,,
53,,,,,,,,,,,,-
53,00S,,0S,0005,ITO9L IS,0S: Agy,day 7,,,,001,
53,00S,,00s,,,0S Ay,Bay ko,,,OSes,001,says
53,,,000s,,,00S Ay,ay,,,,,
53,00S,,,,,,,,,,,
53,,,,,,,,,,,,-
53,OOS,,,,,CS,Gay,6LES,,,Vd OL,=
53,,,,wos,,Ag,day aroqy,,,66625,Vd OE,
53,00S,,,wes,,,kop,,,,Vd,-
53,0S,,,,,ES,Bay AEE,,,009d,,100g
53,OOS,,P6005,,,,,,,,,j
53,,,,00S,,Lf,,,,,,
53,O'S,,,,,,,,,66,,
53,,,,,,,,,,,,
53,,,,00S,OC,HOS,,,,,Vd,Beg
53,,,,,,,,,,,,dog
53,,,,0S,,,,,,96,,
53,0s,,IS929$,,,,Apy Bay,,6S LES,,,
53,,,,,,,Agy day,,,,,
53,,,,,,,,,,,,
53,000,,,00S,879668,,Key Bay,,,,Vd 00,SPAN PUB]
53,,oulpued,,pred,,,,,,,,
53,,,,,,197],,,,,,
53,,,,——,,,,,,,,
53,,,,,,,,,,,,
54,,96-084,,,,,,,,,,
54,,,,,,,,,,,,st
54,,,,,,,,,,,,juaumo
54,,,,,,,,,,,st pred,Dy
54,,,,,Wes,,Bay jk,,OF HS,,,
54,0005,,,,,,9],,06 62S,00'9295,,Suu
54,,,,FOUNOS,,,,,,,,
54,,,,,,,,,,,,
54,,,000s,,,Agy,Say,,,,,
54,,,,,,,,,,,,-
54,,,,,,,,,,,,aud
54,o's,wes,,,,,,,,,,
54,WS,000s,000s,,,Ay,,,86875,,,
54,wes,0005,,,,,day,,,,,Head 3 Aqny
54,,,,,,,,,,,,wepuad -
54,,,os,,,,,,,,,sead
54,,,,,,,,,,,,jwepued
54,wos,,wes,,OOS,,,,,,,
54,,,000s,,,,,,,,,
54,,wes,000s,86 0655,,,,,86905,,,
54,,,,,,,,,,,,
54,,wes,,,,,,0688,,,,
54,wes,woes,,,ws:,=,,,,,008,
54,,,,,,,,,,,,au
54,,000s,000s,,,,,,,wees,,
54,,,,,,,,,,,,-
54,wos,,Was,,USLIS-,,,ASS,,,,
54,,,,,,,,,,,,
54,,,wes,,ares;,,,,,,,
54,,,ones,{6168,wes,-,,,,,0001,
54,,,,,,,,,,,,
54,,wos,,,,,Bay 7,,,,,
54,,wos,wos,,,,Bay,,,,¥I00S,
54,,mu,preg,,,,,,,,,
55,,,,,,Actual,,,,,,
55,Estimate,Replacement,,Less,,Replacement,,Estimated,,,,
55,Amount,Taxes Cost Tots!,,,Value,Cost wTax,Paid,Remaining,Payment,,,
55,"1,131. Ring - Wedding Bands 4.00 EA $592.00",927.90 $619.,14 y/ Ave. Ay,$0.0,$619.90,,$0.00,$0.00,$0.00,,,
55,Desc. - Ring - Gold,,,,,,,,,,,
55,"1,32. Ring - Pear! 1.00 EA $19.00",$29.17 $648.17,Oy,$0.00,$648.17,,,$0.00,$0.00,,,
55,Photo provided,,,,,,,,,,,
55,"1,133. Jewelry set - Necklace, bracelet & $109.99",$5.18,Lyf Avg. Dy,90.0,,,$0.0,$0.00,$0.00,,,
55,earring,,,,,,,,,,,
55,"1,134. Jewelry set- Necklace & earring EA $602.70",98.40 $631.10,,=.,$631.10,,$0.00,$0.00,80.00,,,
55,"1,135. Watch - Wrist 3.00 EA $1,206.99",$56.87,= 20y,$631.04,$631.92,,$0.00,$631.94,80.00,,,
55,Watch,,,,,,,,,,,
55,Photo provided,,,,,,,,,,,
55,Orig. Desc. Watch - Wrist,,,,,,,,,,,
55,"1,136. BOOKS",,,,NEED,,$0.00,$0.00,$0.00,,,
55,,,,,AGEXOST,,,,,,,
55,Orig. - Books,,,,,,,,,,,
55,Books,,,,,,,,,,,
55,"1,137, Cookbooks 10.00 EA $400.00",$18.85 418.85,lO Avg fly,209.43,$209.42,,$0.00,$209.43,80.00,,,
55,Sheet Music - 9/24/2023,,,,,,,,,,,
55,Orig. Dese. - Cookbooks,,,,,,,,,,,
55,"1,138. Hardback Books 25.00 EA $474.95",497.12,14 yf,248.57,$248.55,,$0.00,$248.57,$0.00,,,
55,Macy's - 9/25/2023,,,,,,,,,,,
55,Orig. Desc. - Elf (Hardback),,,,,,,,,,,
55,"1,139. Magazines 15.00 EA $195.00",$9.19 2204.19,My,$102.10,$102.09,,$0.00,$102.10,$0.00,,,
55,"353 1,140. Bookends, 6.00 EA $539.94",$25.44 $565.38,Avg. /I0y,452.30,$113.08,,$0.00,$452.30,$0.0,,,
55,CAB,,,,,,,,,,,
55,"1,141. Paperback book 50.00 BA 450.00",$21.20 47120,10 yf Avg. /ly,$235.60,$235.60,,$0.00,$235.60,$0.00,,,
55,Orig. Desc. - The Ballad of Songbirds and Snakes (A Hunger Games Nove) (The Hunger,Games),,,,,,,,,,
55,on Amazon.com - 10/10/2023,,,,,,,,,,,
55,"1,142. Textbook - Standard grade $500.00",$23.56 $523.56,32 y/ Below Avg. /5y,,,,$0.00,,0.0,,,
55,Orig. Desc. - Introduction to Clinical Psychology. Bridging Science and Practice,,,,,,,,,,,
55,Arrazon on - 10/10/2023,,,,,,,,,,,
55,"1,143. CAMERA",,,,NEED,,$0.00,$0.00,$0.00,,,
55,The,,,,,,,,,,,
55,* amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,AGECOST,,,,,,,
55,* amount is part of current payment,,,,,,,,,,,
55,© indicates depreciation is non-recoverable,,,,,,,,,,,
55,5154K577J,,,,,,,Page:5?,,,,
56,,,,,RC,,,,,,,
56,,,,Actual,,,,,,,,
56,Deseription Estimate Replacement,Less,Actual Cash,,,Estimated,,,,,,
56,Taxes Cost Total,isti,Valve,Cost wiTax,Paid,,,,,,,
56,Orig. Dese. - Camera,,,,,,,,,,,
56,Camera,,,,,,,,,,,
56,"1,144. Camera - Digital / Point and shoot 1.00 EA $200.00 $9.42 $200.42 14 y/ Above Ave. /20",,$121.46,,$0.00,$87.96,9.00,,,,,
56,y,,,,.,,,,,,,
56,Orig. Desc. - Digital Cameral Cannon,,,,,,,,,,,
56,"1,145. SAMSUNG PRO Plus Full Size 1.00 EA $21.99 Oy",,446],,$0.00,$18.42,0.0,,,,,
56,"256GB SDXC Memory Card, Up to 180",,,,,,,,,,,
56,"MB/s, HD & 4K UHD, UHS-I, C",,,,,,,,,,,
56,Amazon on Amazon.com - 10/10/2023,,,,,,,,,,,
56,"Subtotals $50852.14 $2396.15 $53248,29",$14181.8,$3506.71,$0.00,$0.00,$14181.58,90.00,,,,,
56,Downstairs Studio - Edith -,,,,,,,,,,,
56,Ediths Personal Documents and,,,,,,,,,,,
56,Currency,,,,,,,,,,,
56,"MONEY, COINS, MEDALS, BANK NOTES - items below are subject $200.00 Emi. Values shown may be reduced due to overage.",,,,,,,,,,,
56,"1,146. Cash 1.00 EA $5,700.00 $0.00 $5,700.00 Avg Dy",,"$5,700.00",,$0.00,$0.0,90.0,,,,,
56,"1,147. Coins-Piggy Bank",,NEED AGE,,$0.0,$0.00,$0.00,,,,,
56,"DEEDS, VALUABLE PAPERS - below are subject o.0 $1,500.00 single item and a $1,500.00",,,,,,,,,,,
56,aggregate lit. Values shown may be reduced due to overage.,,,,,,,,,,,
56,"1,149. Divorse Decree",,PENDING INFO,,$0.0,$0.00,9.00,,,,,
56,"1,150. Tax Retum Church Documents",,PENDING INFO,,$0.00,$0.00,$0.00,,,,,
56,Orig. - Tax Retunr Church Documents,,,,,,,,,,,
56,"1,151. Birth Certificate 1.00 EA $20.50 $0.0 $20.50 Ay! Ave. Dy",,20.50,,$0.0,$0.00,90.0,,,,,
56,"1,152. Diploma",,PENDING INFO,,$0.00,$0.00,$90.00,,,,,
56,"1,153. Drivers License 1.00 EA $6.0 $028 28 Avg. Wy",,$6.28,,$0.00,$0.00,$0.0,,,,,
56,"1,154. Passport 1,00 BA $165.00 $1.77 My",,$172.77,$287.95,$0.00,$0.00,$0.00,,,,,
56,"1,155. Social Security Card",,PENDING INFO,,$0.00,$0.00,$0.0,,,,,
56,"1,156. Bank Statements",,PENDING INFO,,$0.00,$0.00,$0.0,,,,,
56,"1,157, Marriage License 1.00 EA $20.50 $0.00 28 yf Avg. Dy",,$20.50,,$0.00,$0.00,$0.00,,,,,
56,"1,158. Divorce Decree 1.00 EA $18.00 $0.00 $18.00 24 Ave. Dy",,$18.00,,$0.00,$0.00,$0.00,,,,,
56,"1,159. Will- (free up to $50.00)",,PENDING INFO,,$0.00,$0.00,$0.00,,,,,
56,Orig. Dese. - Will,,,,,,,,,,,
56,"GIFT CARDS AND GIFT CERTIFICATES - Items below are subject to. $1,500.00 single item and a $1,500.00 aggregate limit. Values shown may be reduced dve to overage.",,,,,,,,,,,
56,“The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
56,* amount is part of current payment,,,,,,,,,,,
56,© indicates depreciation is non-recoverable,,,,,,,,,,,
56,5154K577),,,,,Page:58,,,,,,
