Page,,Amount,Taxes,Cost Total,,,Value,Cost,Paid,Remaining,Pending,Payment
39,Orig. Desc. - Electric ranges / Ovens - Enter price,,,,,,,,,,,
39,"$40, Microwave - Countertop $155.00",$7.30,$162.30,Avg.,$113.61,,,$0.00,$113.61,$0.00,,
39,* The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
39,* amount is part of current payment,,,,,,,,,,,
39,© indicates depreciation is non-recoverable,,,,,,,,,,,
39,5154K577),,,,,,,,Page:4|,,,
40,,,,,,,,— RC,Benefits*,,,
40,,,,,,,Actual,,,,,
40,,Estimate,Replacement,,Less,Actual Cash,,,Estimated,,,
40,,Amount,Taxes Cost Total,,,Value,Cost wiTax,Psid,Remaining Pending,Payment,,
40,SMALL APPLIANCES,,,,,,,,,,,
40,841. Salton Automatic Rice Cooker &,,$2.36 $52.35,Syl Avg,$26.18,$26.17,,$0.00,$26.18,$0.00,,
40,"Steamer 10 Cup, RC2088",,,,,,,,,,,
40,Lowe's - 9/18/2023,,,,,,,,,,,
40,Orig. Desc. - Rice cooker / Steamer,,,,,,,,,,,
40,$42. Crock-Pot - Crockpot 7 ql,$19.9,93.77 $83.76,Syl Avg,$4.89,,,$0.00,$41.89,$0.00,,
40,Programmable Slow Cooker with,,,,,,,,,,,
40,Locking Lid end Little Dipper - Mushro,,,,,,,,,,,
40,Best Buy - 9/25/2023,,,,,,,,,,,
40,Orig. Desc. - Slow cooker / Crock pot,,,,,,,,,,,
40,$43. Hand mixer 1.00 EA,$51.99,$2.45 S344,,$27.23,,,$0.00,927.23,$0.0,,
40,Wal-Mart - 9/21/2023,,,,,,,,,,,
40,Orig. Desc. - Hand mixer,,,,,,,,,,,
40,"844, Kalorik 3.2 Quart Air Feyer with",$85.86,405 $89.91,Avg 20y,$13.49,$76.42,,$0.00,$13.49,$0.0,,
40,Non-Stick Basket end Trivet FT 46688,,,,,,,,,,,
40,"BK,",,,,,,,,,,,
40,Home Depot - 9/26/2023,,,,,,,,,,,
40,Orig. Desc. - Meat grinder,,,,,,,,,,,
40,845. Coffee French Press,,462 $102.58,8 y/ Above Avg. /I0y,$49.24,$53.34,,$0.00,$9.24,$0.00,,
40,Orig. Desc. - Jar blender,,,,,,,,,,,
40,,,,,|,,,,,,,
40,"846, Waffle maker 1.00 EA",$45.00,$2.12 M712,OS,$2.6,,,$0.00,$2.36,$0.00,,
40,847. Collee - Brewer / Maker 1.00 EA,$55.00,92.59 $57.59,Avg,$28.80,$28.79,,$0.00,$28.80,$0.00,,
40,Orig. Desc. - Coffee Percolator / Um - Electric,,,,,,,,,,,
40,$48. Keurig® K-Supreme Single Serve,,$6.55 $145.55,,$14.%,$130.99,,$0.00,$14.56,$0.00,,
40,K-Cup Pod Coffee MultiStream,,,,,,,,,,,
40,"Technology Gray, 6047966",,,,,,,,,,,
40,Wal-Mart - 7/19/2023 Last known price,,,,,,,,,,,
40,Orig. Desc. - Coffee - Keurig K Supreme Single,,,,,,,,,,,
40,"2-slice Toaster Oster, 1.00",EA $39.99,S188,Syl Ave.,,9931,,$0.0,$12.56,50.00,,
40,TSSTICSBBK,,,,,,,,,,,
40,Wayfair - 9/19/2023,,,,,,,,,,,
40,Orig. Desc. - Toaster Conventional,,,,,,,,,,,
40,850. Toaster Oven Broiler With 1.00 EA,$129.98,$6.12 $136.10,3 y/ Above Ave. /10 y,$24.0,,,$0.00,$24.50,$0.00,,
40,"Convection, TOBGON2BKS2",,,,,,,,,,,
40,Wayfair-,,,,,,,,,,,
40,‘The amount of RC Benefits remaining and/or paid is subject,"to policy limitations,",,,,,,,,,,
40,* amount is part of current payment,,,,,,,,,,,
40,© indicates depreciation is non-recoverable,,,,,,,,,,,
40,,,,,,,,,Page:4?,,,
41,,,,,,,,Acteal,,,,
41,,,Estimate,Replacement,,Less,,,,Estimated,,
41,,,Amount,Cost Total,e/Cond./Life,,Value,Cost,Paid,Remaining Pending,Payment,
41,Orig. Desc. - Toaster - Oven / Broiler,,,,,,,,,,,
41,"851, Water",,$85.00,$401,,$35.60,$53.41,,$0.00,$35.60,$0.00,
41,COOK\VARE/BAKEWARE,,,,,,,,,,,
41,852. Cookware set 10 pe.,,$175.00,$8.25,,,$36.65,,$0.00,$146.60,$0.00,
41,853. Steamer pan,,,471,10 20y,$52.36,$52.34,,$0.00,$52.36,$0.00,
41,DINNERWARE & SERVING PIECES,,,,,,,,,,,
41,854. Dinnerware set - 16 pc - Casual,100 EA,$45.9,9.17,Oy,$38.53,$9.63,,$0.00,,$0.00,
41,dinnerware,,,,,,,,,,,
41,855. Bow! - Vegetable - Casual,,$21.00,$0.99 $21.99,Avg.,$5.0,$16.49,,$0.00,$5.50,$0.00,
41,i,,,,,,,,,,,
41,"856, Bowl - Salad / Serving - Casual",00 EA,$20.00,$0.94 $20.94,Syl Avg. 20y,$5.24,$15.70,,$0.00,$5.24,$0.00,
41,dinnerware,,,,,,,,,,,
41,"857, Bowl - Fruit - Casual dinnerware",,$15.00,$0.71,Syl Avg,93.93,$15.78,,$0.00,$3.93,$0.00,
41,858. Bowl - Sugar - Casual dinnerware,1.00 EA,$18.00,$0.85 $18.85,Syl Avg Dy,471,,,$0.00,471,$0.00,
41,859. Salt & pepper shaker - Casual,1.00 EA,$20.00,$0.94 $20.94,Sy! Avg. 20y,$5.24,$15.70,,$0.00,$5.24,$0.00,
41,dinnerware,,,,,,,,,,,
41,$60. Cake plate - Serveware,,$50.00,$236 $52.36,Syl Ave. 20y,$13.09,$39.27,,$0.00,$13.09,$0.00,
41,861. Chip & dip set - Serveware,,$40.00,$1.88,Syl Ave. /20y,$10.47,,,$0.00,$10.47,$0.0,
41,862. Soup tureen,,,$565 $1565,,,994.24,,$000,,$0.00,
41,863. Serving tray,,,$1.65 $36.65.,SylAve,99.16,927.49,,50.00,$9.16,$0.00,
41,GLASSWARE,,,,,,,,,,,
41,"864, Mug",2.00EA,$90.00,44 $94.24,Above Ave. 20,$39.58,$54.66,,$0.00,99.58,$0.00,
41,,,,,y,,,,,,,
41,865. Water bottle / canteen / Thermos,LOEA,,$97.30,0.5 y/ Above Ave. /10,22,$94.38,,$0.00,$292,$0.00,
41,,,,,y,,,,,,,
41,866. Teacup & saucer - Casual,,$49.99,$236,Above Ave. 20,,$20.94,,$0.00,,$0.00,
41,867. Coaster set,1.00BA,$20.00,$0.94 $20.94,1 yf Avg. 20y,$1.08,$19.89,,$0.00,$1.05,$0.00,
41,868. Ice bucket,1.00 EA,$40.00,$1.88 HIB,Syl Ave 20y,$10.47,S314,,$0.00,$10.47,$0.0,
41,869. Decanter - Carafe,,$36.00,$170 $37.70,Syf Avg.,$9.43,$28.27,,$0.0,9.43,$0.00,
41,"870, Corkscrew / remover",2.00EA,$20.00,$0.94 $20.94,Lyl Avg.,$2.09,$18.85,,$0.00,92.09,$0.00,
41,871. Beverage dispenser,,$45.00,92.12,20y,,54,,$0.00,$1178,$0.00,
41,"$72. Stovetop Tea Kettle, 11310",,,$149 $33.09,Syl Avg. 20y,$27,$24.82,,$0.00,$3.27,$0.00,
41,Wayfair - 9/19/2023,,,,,,,,,,,
41,Orig. - Tea kettle,,,,,,,,,,,
41,* The amount of RC Benefits remaining and/or,paid is subject to,policy limitations.,,,,,,,,,
41,* amount is part of current payment,,,,,,,,,,,
41,> indicates depreciation is non-recoverable,,,,,,,,,,,
41,,,,,,,,,,Page:43,,
42,,,,,,,,,— RC,Benefits*,,
42,,,,,,,,Actual,,,,
42,Deseription,,Estimate,,Replacement,Less,Actual Cash,,,Estimated,,
42,,,Amount,Taxes,Cost Total,,Value,Cost wTax,Paid,,,
42,FLATWARE,,,,,,,,,,,
42,873. Silverware/Flatware - Casual,1.00 EA,540.0,$1.88,S188 y/ Avg.,20y $20.94,$20.94,,$0.00,§20.94,$0.00,
42,sel,,,,,,,,,,,
42,"874, Silverware - Kitchen knife set 1-18",1.00 EA,$00.00,,WO y/ Avg,20y 47.12,47.12,,$0.00,$7.12,$0.00,
42,pes,,,,,,,,,,,
42,LINENS,,,,,,,,,,,
42,875. Kitchen towel,10.00 EA,$30.00,$141,Ave.,Sy $12.%,$18.85,,$0.00,$12.56,$0.00,
42,"876, Pot Holder",2.00 EA,$30.00,$14],,= $25.13,$6.28,,$0.00,925.13,$0.0,
42,877. Oven Mitt,,$49.00,$131,§5131 Syl Avg.,$41.05,$10.26,,$0.00,S105,$0.00,
42,"878, 12.55 x 11.25; Sink Grid,",,921.05,,$22.04 Avg.,221,$19.83,,$0.00,$221,$0.00,
42,ARSILBTMGRIDGY,,,,,,,,,,,
42,Wayfair - 7/41/2023 Last known price,,,,,,,,,,,
42,Orig. Dese. - Sink grid / Mat,,,,,,,,,,,
42,879. Drying mat,"1,00 EA",$18.0,$0.85,$18.85 lyf Avg.,Sy 3.77,$15.08,,$0.00,$3.77,50.00,
42,880. Kitchen mat,,$35.00,$1.65,$36.65 Ave,$133,92932,,$0.00,$733,$0.0,
42,TABLEWARE & STORAGE,,,,,,,,,,,
42,,,,,,|,,,,,,
42,881. Spice rack,1.00EA,$20.00,,$20.94 0.75 y/ Above,Avg. $0.94,$20.00,,$0.00,$0.94,$0.00,
42,"882, Paper towel holder",1.00 EA,,,$15.71 Avg,Oy,$1257,,$0.00,$3.14,$0.00,
42,"883, Napkin holder",1.00 EA,$25.00,$1.18,$26.18 Avg.,$5.24,$20.94,,$0.00,$5.24,$0.00,
42,"884, Bodnar Engraved Flower Wood",,$71.9,$3.67,,$65.33,$1633,,$0.00,$65.33,$0.0,
42,"Recipe Box,",,,,,,,,,,,
42,IDEEIS0CES894A2FB3,,,,,,,,,,,
42,Wayfair - 8/28/2023 Last known price,,,,,,,,,,,
42,"Orig. Desc, - Recipe bor",,,,,,,,,,,
42,885. Cutlery & - Cutting boards,300 BA,$33.75,$159,$3534,$1.71,$33.57,,90.00,$1.7,$0.00,
42,"886, Kitchen scale",,,$132,$932,,$173,,$0.00,$17.59,$0.00,
42,KITCHEN,,,,,,,,,,,
42,"887, Nutoracker",1.00 EA,$43.00,$2.03,,= $02.82,2251,,$0.00,22.52,90.00,
42,"888, oe cube tray",4.00 EA,$48.00,$2.26,,55.03,4523,,$0.00,$5.03,$0.00,
42,889. Spatula,2.00 EA,,SL,$25.13,,$1256,,$0.00,$12.57,$0.00,
42,890. Potato masher,1.00 EA,,,$571,20y $236,$1335,,$0.00,$236,$0.00,
42,891. Measuring cup set,,$25.00,$1.18,$26.18,$185,$1833,,$0.00,$785,$0.00,
42,The amount of RC Benefits remaining and/or,paid is subject to policy,"limitations,",,,,,,,,,
42,* amount is part of current payment,,,,,,,,,,,
42,© indicates depreciation is non-recoverable,,,,,,,,,,,
42,5134K577),,,,,,,,,Page:4d,,
43,,,,,,,,,,——y,,
43,Description Estimate,,Replacement,,Less,Cash,,,Estimated,,,
43,Amount,Taxes,Cost Total,,Depreciation,Value,Cost wiTax,Paid,Remaining,Pending,Payment,
43,892. Whisk / wire whisk 2.00 BA $30.00,,$31.41 2,Ave. 20y,$3.14,98.27,,$0.00,$3.14,,,
43,893. Pasta fork $12.00,,$12.57,Ave.,,$9.43,,$0.00,$3.14,,,
43,894. Tongs 3.00 EA $45.00,,,Avg. 20y,,$35.34,,$0.00,$11.78,,,
43,"895, Mixing bowl - Set (2-4) $75.00",$3.53,$78.53,Sy! Avg. 20 y,$19.63,$58.90,,$0.00,$19.63,,$0.00,
43,896. Colander / strainer $32.00,$1.5],$33.51,lyfAvg,,$30.16,,$0.00,$3.35,,$0.00,
43,897. Dish rack / rack 1.00 EA $26.00,$1.23,$2723,y/ Avg.,02,27.01,,$0.00,$0.22,,$0.00,
43,PERISHABLE/NON-PERISHABLE & CLEANING SUPPLIES,,,,,,,,,,,
43,898. Assorted Wines and liquor,$2120,,Dy,0.0,$471.20,,$0.00,§0.00,,50.00,
43,Orig. Desc. - Food goods - Unprepared - Enter Price,,,,,,,,,,,
43,899. Food goods - Refrigerator 30.00 EA $249.90,$1.78,$261.68,yf Avg. Ay,$0.0,$261.68,,$0.00,$0.00,,$0.00,
43,Orig. Desc. - Food goods - Unprepared - Enter Price,,,,,,,,,,,
43,900. Food goods - Freezer Food 15.00 EA $150.00,$7.07,$157.07 ODS,yl Dy,,$157.07,,$0.00,$0.00,,$0.00,
43,Orig. Desc. - Food goods - Unprepared - Enter Price,,,,,,,,,,,
43,goods - Unprepared - Baking 7.00 EA $50.05,$2.36,$52.41,y/ Avg. Dy,50.0,$52.41,,$0.00,$0.00,,$0.00,
43,Orig. Desc. - Food goods - Unprepared - Enter Price,,,,,,,,,,,
43,902. Food goods - Unprepared - Boxed 3.00 EA sum,SLD,$25.13,Dy,,$25.13,,$0.00,$0.00,,$0.0,
43,Orig. Desc. - Food poods - - Enter Price |,,,|,,,,,,,,
43,903. Food - Unprepared - Canned 5.00 EA $30.00,,,dy,$0.00,S141,,$0.00,$0.00,,$0.00,
43,Goods,,,,,,,,,,,
43,Desc. - Food goods - Unprepared - Enter Price,,,,,,,,,,,
43,"904, Food goods - Unprepared - Assorted",$1.65,$36.65,yl Avg.,50.00,$36.65,,$0.00,$0.00,,$0.00,
43,Spices,,,,,,,,,,,
43,Orig. Desc. - Food goods - Unprepared - Enter Price |,,,,,,,,,,,
43,"905. Food Assorted ils, Sprays $75.00",,,Ave. By,SAAS,$74.08,,$0.00,$445,,$0.00,
43,Ong. Dese. - Non-prescription medication/medicine/ Vitamin - price,,,,,,,,,,,
43,906. Non-prescription,$6.79,$150.79 O.25,By,$12.57,$138.22,,$0.00,$12.57,,$0.00,
43,- Enter,,,,,,,,,,,
43,price,,,,,,,,,,,
43,"907, Non - prescription Supplements 8.00 EA $316.24",$14.90,$331.14 O25,y/ Dy,$0.0,$331.14,,$0.00,$0.00,,$0.00,
43,Orig. Desc. - Non-perishable unopened clearing supplies - Enter price,,,,,,,,,,,
43,908. Non-perishable unopened cleaning 9.00 EA $135.18,$637,O25,,,$341.55,,$0.00,$0.00,,$0.0,
43,supplies,,,,,,,,,,,
43,"Orig. Desc, - Non-perishable paper / plastic products - Enter price",,,,,,,,,,,
43,* The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
43,* amount is part of current payment,,,,,,,,,,,
43,© indicates depreciation is non-recoverable,,,,,,,,,,,
44,,,,,,,,Actual,,,,
44,,Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,,
44,,Amount,Taxes,Cost Total,Life,,Value,Cost,Paid,Remaining Pending,Payment,
44,$09. Broom 2.00,BA $36.00,$1.20,$37.70,Ave,$7.54,$30.16,,$0.00,91.4,$0.00,
44,910. Mop,$20.0,$0.94,$20.94,Avg. Oy,4.19,$16.75,,$0.00,$4.19,$0.00,
44,911. Cleaning bucket 1.00EA,$.00,$038,,2yl Ave,51.68,$6.70,,$0.00,$1.68,$0.0,
44,912. Dustpan 1.00,EA $14.00,$0.66,$14.66,Ave. Oy,2.93,$11.23,,$0.00,§2.93,$0.00,
44,913. Fire Extinguisher,$29.98,,$31.39,Syl Avg. 20y,$7.85,,,$0.00,$7.85,9.0,
44,Subtotals,"$7,164.37",$337.58,"$7,501.95",,"$1,39.0","$5,262.05",$0.00,$0.00,"$2,239.90",$0.00,
44,Downstairs Studio - Edith - DS,,,,,,,,,,,
44,Bathroom-Edith,,,,,,,,,,,
44,FURNITURE,,,,,,,,,,,
44,"COVERAGE B - PERSONAL PROPERTY - FIRE, LIGHTNING, &",REMOVAL,,,,,,,,,,
44,"914, Bathroom space saver",$19.9,$0.94,$20.93,Ave. 20y,$7.33,$13.60,,$0.00,$733,$0.0,
44,Orig. - Towel stand,,,,,,,,,,,
44,915. SereneLife Wooden Bath Towel 1.00,EA $79.9,$3.77,$83.76 2 0.25,y/ Avg.,2.9,$167,,$0.00,§2.09,,
44,Ladder Rack with Drying Bar Storage,,,,,,,,,,,
44,Holder and Hamper Basket - Wal,,,,,,,,,,,
44,Amazon on Amazon.com - 10/1/2023,,,,,,,,,,,
44,Orig. Desc. - towel stand ladder style,,,,,,,,,,,
44,916. Towel warmer 1.00,EA,$7.59,O25,y/,AN,$164.37,,$0.00,$422,$0.0,
44,"917. Manastin 3.2 Cu, Fi Mini Fridge 1.0",EA $119.98,$5.65,$125.63,Tyl /ldy,$62.82,,,$0.00,$62.82,$0.0,
44,"with Freezer for Bedroom, Dorm,",,,,,,,,,,,
44,"Office, Energy Star Compact Ref",,,,,,,,,,,
44,Amazon on Amazon.com - 10/1/2023,,,,,,,,,,,
44,Orig. Desc. - Bathroom spacesaver,,,,,,,,,,,
44,"918. Towel Stand, MJ IBOSSTHDS4R 2.00",EA $139.98,$5.60,$146.38,Avg.,$3.91,$102.61,,$0.00,$43.97,50.00,
44,- 9/19/2023,,,,,,,,,,,
44,Orig. - Towel Stand,,,,,,,,,,,
44,919. Step stool 1.00,EA 540.00,$1.88,$41.88,Avg. 2Oy,$2.08,$39.79,,$0.00,$2.09,$0.00,
44,,|,,,,,,,,,,
44,CURTAINS/DRAPES,,,,,,,,,,,
44,920. Window valance 2.00,EA 344.00,$2.07,$46.07,Syl Ave Oy,$23.4,$23.03,,$0.00,923.04,$0.00,
44,921. Arched Mirror 1.00,EA $65.99,$3.11,$69.10,yl Avg,$55.28,$13.82,,$0.00,$55.28,$0.00,
44,24°x36° Gold Arch Wall Mirror for,=,,,,,,,,,,
44,Bathroom Living Room Bedroom Wall,,,,,,,,,,,
44,De,,,,,,,,,,,
44,Amazon on Amazon.com - 10/7/2023,,,,,,,,,,,
44,‘The amount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
44,* amount is part of current payment,,,,,,,,,,,
44,© indicates depreciation is non-recoverable,,,,,,,,,,,
44,5154K577),,,,,,,,,Page:46,,
45,,,,,,,,,——,,,
45,,,,,,,Actual,,,,,
45,Deseription,Estimate,Replacement,,Less,ActualCash,Replacement,,Estimated,,,
45,,Amount,Taxes Cost Total,e/ Cond. / Life,reciztion,Value,Cost wiTax,Paid,Remaining Pending,Payment,,
45,Orig. - Arch-Crowned Wall Decorative Mirror - $0 x 80,"cm, WALLMIRROR",,,,,,,,,,
45,"922, Emark Decorative Ledge Shelf,",$104.98,$495 $109.93,=,$87.94,21.59,,$0.00,$87.94,,,
45,03WD42102368,,,,,,,,,,,
45,Bed Bath & Beyond - 9/17/2023,,,,,,,,,,,
45,Orig. Decorative shelf,,,,,,,,,,,
45,923. Beige Linen Curtains 84 Inches 2.00,EA $57.98,$60.71,Avg.,$12.15,,,$0.00,$12.15,$0.00,,
45,Long for Living Room Bedroom Natural,,,,,,,,,,,
45,Flax Linen Textured Curtain,,,,,,,,,,,
45,Amazon on Amazon.com - 10/7/2023,,,,,,,,,,,
45,Orig Window drapes,,,,,,,,,,,
45,WALL ART/DECOR,,,,,,,,,,,
45,924. Wall decor 2.00,EA $90.00,$424 $94.24,Ave.,$18.85,$1539,,$0.00,$18.85,$0.00,,
45,DECORATIVE ITEMS/ACCENTS,,,,,,,,,,,
45,"925, Hamper Laundry 200",EA $80.00,$8.77,Ave,516.75,$6702,,$0.00,$16.75,$0.00,,
45,926. Toilet paper holder - Portable,$12.9,$0.61 $13.60,2y/ Ave.,2.2,$1088,,$0.00,$2.72,50.0,,
45,"927, Shower/ Bath caddy",$79.%,$83.73,ily,$16.74,$66.99,,$000,$16.74,$0.00,,
45,"928, Wastebasket / garbage / trash can",$6.00,$028 $628,,,$440,,$0.00,$188,$000,,
45,929. Cotton Bath accessory,,9207,ive,$1382,$32.25,,$0.00,$13.82,$0.00,,
45,930. Toothbrush holder 1.00,EA $15.00,$0.71 $i5.71,Ave. HOy,$7.86,$785,,$0.0,$7.36,$0.00,,
45,931. Soap f lotion pump,$25.00,$118,,$5.24,,,$0.00,$524,90.00,,
45,932. Candles,$60.0,$2.83 $6283,O33 Oy,207,$0.76,,$0.0,2.07,$0.00,,
45,"933, Sumnacon Glass Mosaic Tissue Box 1.00",EA $27.9,$132 $2931,Avg.,$23.45,$5.86,,$0.00,93.45,$0.00,,
45,Cover - Gorgeous Square Tissue Box,,,,,,,,,,,
45,"with Open Bottom, Shiny Cub",,,,,,,,,,,
45,Amazon on Amazon.com - 10/10/2023,,,,,,,,,,,
45,Orig. Des. holder,,,,,,,,,,,
45,"934, bow",,236,fly,$504,,,$0.00,$5.24,$0.00,,
45,LINENS,,,,,,,,,,,
45,935. Campet / Rug - Bathroom 2.00,EA $10.0,$0.94,Avg. /I0y,2.09,$18.85,,$0.00,$2.09,$0.00,,
45,936. Washcloth LEA,$9.00,$0.42 $942,yAvp. Sy,032,$9.10,,$0.00,$932,0.0,,
45,937. Hand towel 7.0,EA $56.00 |,$58.64,0.5 Avg.,$5.86,$52.78,,$0.00,$5.86,$0.00,,
45,938. Bath towel AEA,,,I,520.94,,,$000,920.94,$0.00,,
45,"939, Shower curtain 1.0",EA $22.00,$1.4 $23.04,| yf Above Avg.,$1.38,$21.66,,$0.00,$1.38,$0.0,,
45,* The amount of RC Benefits rematning and/or paid is,subject to policy limitations.,,,,,,,,,,
45,* amount is part of current payment,,,,,,,,,,,
45,© indicates depreciation is non-recoverable,,,,,,,,,,,
45,,,,,,,,,Page:4?,,,
46,,,,,,,,,"——,",,,
46,Description,Estimate,Replacement,,Less,,Replacement,,Estimated,,,
46,,Amount,Taxes Cost Total,,Depreciation,Value,Cost wiTax,Paid,Remaining Pending,Payment,,
46,940. Shower curtain Liner LLOOEA,$15.0,$0.71 $15.71,lyf Avg. Oy,$1.57,$14.14,,$0.00,$1.57,$0.00,,
46,941. Shower curtain rings 12.00,EA 5107.88,$5.08,OS Avg. y,$5.64,$10732,,$0.00,$5.64,$0.00,,
46,"HEALTH & BEAUTY, COSMETICS, ETC.",,,,,,,,,,,
46,942. Weight scale,$35.00,$1.65 $36.65,2y/Above Avg =,,$32.5,,$0.00,4.40,$0.00,,
46,943. Toothbrush sanitizer - Standard 200EA,$1198,$0.56 $1254,(0.42 yf Ave. Sy,$1.06,$1148,,$0.00,$1.06,$0.00,,
46,grade,,,,,,,,,,,
46,Amazon on Amazon.com - 10/10/2023,,,,,,,,,,,
46,"Orig, « Toothbrush",,,,,,,,,,,
46,"944, Toothbrush (enter price)",$140.00,$6.60 $146.60,O25 yl Avg.,133,$139.27,,$0.00,$733,$0.00,,
46,945. Electric toothbrush 100,EA $99.99,$471 $104.70,Above Avg. 5 y,$125,$92.13,,$0.00,$1257,$0.00,,
46,946. Hair dryer,$74.0,$3.49,,$38.15,$38.74,,$0.00,$38.15,$0.00,,
46,947. Hair brush / Comb 3.00,EA $45.0,447.12,Syl Ave Sy,$37.70,$942,,$0.00,$37.70,90.0,,
46,"948, Curling iron",$50.00,$236 $52.36,Syl Ave. /I0y,$26.18,$26.18,,$0.00,$26.18,$0.0,,
46,"949, Hair straightener 2.00",EA $54.00,$2.54 $56.4,Syl Avg.,$2821,9827,,$0.00,$928.27,9.0,,
46,"950, Hair setter & rollers",$15.00,90.71,Sy,$28,$9.43,,$0.00,628,$0.00,,
46,951. Footbath & Spa,$30.00,$14],,$21.9,$9.42,,$0.00,,$0.00,,
46,"952, Handheld massager LEA",$40.00,$188 $41.88 2,yf Above Avg. /I0 y,$5.03,$36.85,,$0.00,$5.03,$0.00,,
46,953. Massage cushion / pillow,$60.00,$2.83 $62.83,0.5 y/ Above Avg. /10,$1.8,$60.95,,$0.00,$1.88,$0.0,,
46,,,,y,,,,,,,,
46,954. Amazon Basics Rectangular 6- LEA,$10.10,$0.48 $10.58,Avg. /I0y,92.12,$8.46,,$0.00,$2.12,$0.0,,
46,"Outlet Surge Protector Power Strip, 6-",,,,,,,,,,,
46,"Foot Long Cord, 790 Joule - W",,,,,,,,,,,
46,Amazon on Amazon.com - 10/7/2023,,,,,,,,,,,
46,Orig. Desc. - Electric trimmers & clippers,,,,,,,,,,,
46,955. Perfume / Cologne 7.00,EA $350.00,$16.49 $366.49,2yl Avg,$183.25,$183.24,,$0.00,$183.25,9.0,,
46,"956, Makeup - foundation (enter price)",900,$424,,,4712,,$0.00,,$0.00,,
46,"957, Makeup - blush (enter price) 3.00",EA $71.07,$335 $74.42,fly,3722,$3720,,$0.00,$721,$0.00,,
46,958. Makeup - eye shawdow (enter price) 300EA,,$523,Ave. /ly,$29.4,$87.10,,$0.00,929.04,$0.0,,
46,"959, Makeup - eye liner (enter price)",$42.05,$198,,$22.02,$2201,,$0.00,$22.02,$0.00,,
46,"960, Makeup - liptck",,,,,$5005,,$0.00,$50.05,$0.00,,
46,961. Makeup - bronzer (enter price) 2.00,EA $85.18,$89.19,0.25 yi Above Avg. /I,,$7581,,$0.00,$13.38,$0.00,,
46,,,,y,,,,,,,,
46,"962. - skincare, facecream,",$165.28,$1.79 $173.07,(OS,$43.27,$129.80,,$0.00,34327,$0.0,,
46,"facewash, lotions (enter price)",,,,,,,,,,,
46,“The amount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
46,* amount is part of current payment,,,,,,,,,,,
46,© indicates depreciation is non-recoverable,,,,,,,,,,,
46,5154K577),,,,,,,,Page:48,,,
47,,,,,,,,——,,"——,",,
47,,Estimate,Replacement,,Less,Actual Cash,,,Estimated,,,
47,,Amount,Taxes Cost Total,e/Cond./Life,,Value,Cost wiTax,Paid,Remaining,Pending,Payment,
47,963. Makeup - facemask (enter price) 2.00,EA 543.50,$205 A555,yl Avg,$1139,$34.16,,$0.00,$1139,,$0.00,
47,964. Makeun - hair products (enter price) 10.00,EA 3453.40,$21.36 474.16,Avg,$23.74,$451.02,,50.00,923.14,,$0.0,
47,965. Cosmetic bag / vanity / toiletry case 3.00,EA $69.99,$330 $13.29,Ave. 20y,9133,$65.96,,$0.00,$733,,$0.00,
47,966. Blood pressure monitor / meter 1.00,EA 540.00,$1.88,I y/ Above Avg.,251,$3937,,$0.00,951,,$0.00,
47,967. Supporter / brace,$30.46,$1.4 $31.90,| y/ Above Avg.,$1.92,$29.98,,$0.00,$192,,$0.00,
47,968. First aid kit,$28.00,$1.32 $2932,Avg,$8.80,20.52,,$0.00,$8.80,,$0.00,
47,969. Pill organizer / holder,$14.98,$0.71 $15.69,3 Above Avg. /I0y,,$12.86,,$0.00,§2.83,,$0.00,
47,970. Prescription glasses (Frames only),$t31.92,$6.22 $138.14,"7 Above Avg, /10 y",$58.02,$80.12,,$0.00,$58.02,,$0.00,
47,"971, Reading glasses",$17.00,$0.80 $17.80,1 Above Avg. /10y,$1.07,$16.73,,$0.00,$1.07,,$0.00,
47,972. Eyeplass carrying case 2.00,EA $35.48,$1.67 $37.15,yf Above Avg. /I0y,2.3,$34.92,,$0.00,§2.23,,$0.00,
47,973. Non-perishable paper / plastic 3.00,EA $44.97,$2.12 447.09,yl Ave. Dy,,$47.09,,$0.00,$0.00,,$0.00,
47,products - Enter price,,,,,,,,,,,
47,"974, Medication",,,,,DUPLICATE,,$0.00,$0.00,,$0.00,
47,Amazon on Amazon.com - 10/10/2023,,,,,,,,,,,
47,975. Non-presctiption,$65.00,$3.06 $68.06,By,$5.68,$6238,,$0.00,$5.68,,$0.00,
47,medication/medicine/Vitemin - Enter,,,,,,,,,,,
47,price,,,,,,,,,,,
47,Onig. - Non Prescription Vitamin,,,,,,,,,,,
47,"976, Cayzor Facial Hair Removal for",2755,$1.30 $28.85,Avg.,$53.71,$23.08,,$0.00,$5.77,,$0.00,
47,Women - Wet/Dry Bikini,,,,,,,,,,,
47,Trimmer Cordless Waterpro,,,,,,,,,,,
47,Amazon on - 10/10/2023,,,,,,,,,,,
47,"977. Philips Norelco Electric Shavers,",$36.89,$1.74 $38.63,Avg,$11.89,,,$0.00,,,$0.00,
47,Office Depot & Office Max,,,,,,,,,,,
47,CLEANING SUPPLIES,,,,,,,,,,,
